query_id,answer
OxnelnqlRM5GTlsI,0077f25bc2601d80 5a75924fe1f89074 4a2ed876c2470c81 7821b8881df9f2f8 e204a2598c062e2c 614ddf8acb6d143d 1679608422cef2e9 b8ed8947353f189a 8cfb082975c43fee 1281f579e504608f 323a09aa1000f019 62c070697807711c 1b6f1bb3729d7ced 37bbb9413861f7b9 26d92edfee22b4f1 d886eceaa857d387 3e4e73183ef9695b 0e6e78bcf235a52c a8642b7901907d04 80bcd8e7aa2f88b5 46b36293d49ccf7c 5052af046beedb8b 2a6ad23c7e08ce45 d14b30af618ae588 92d5612e55f47b80 9e34f6416de91313 e1356e9983eab060 8750ec75e8671980 d3d9f09d1862ea8c 8817ed7432ecaa30 13f1484f2787bc80 25d6a2a8f66ee1a2 e0d8a06cfd7d19bd 9e5e7fcb0446a4c9 ee0bfcdebfaad642 cb7a4672c22d48eb e77e24be3a602e1a dd122ea8e4bae555 ead75e615ff83afc b5b4cd7fc962db77 9764f08c37e95318 802d7ac3efe904a7 83133c3e1468a9b0 8c490e2c02903bd8 3809b77078fd1c73 aac8654236262663 378d73e2dbd43154 3ccca571244122cf 6bf2936059b20396 d5fd063ccec24cb1
6LSdEb7sHjcz8Pjp,9be3968c72d9a75f 040f639d456b8577 75bdf5eb55887c87 e9fd258ee29470f4 52bb6d5751a13cc4 aef6432f861e7af9 01b6da933551c07e 1cf1bbc1bf396125 817b321c176a54d9 c605f0a19d3ea07a d18c2dbf1dea6a96 01374997cb37c103 058beb2673377aff 30e8ebe5a728d5c3 df896947c66b8a2f c6b06b935d25d864 161d6bb3fec32e97 61f2e20e329caee8 40b96a7bb00697ca ca2316de12be6e2c d82db5ca9ce723d6 18b87f200f51bc4d 427b417ed61caece 29897d8471e8ad86 f11d815d5118a500 24f76a54f4f623da 9122f03ef8f7ef4e ef0a976b3d240e51 90fccc97f1778b7e 7555492c58232a84 d63eef6cd39ba109 7ede9ff2c556ae3c d20a5616f4588ed1 fb2317095a8ec90b 832beb5d80374b85 375468703d924b0a 154f235e9fd9775a 70d45f1e4b1e35bc 706c782650c9853c 37f67f1047a21429 cf6834c36a70d4ac a4c300b12a8fdf3c 9fb0f0080756feb7 eee4324eac3c9604 8c5144fc77f9c078 e6eef383174cbf7b 50f1e3e6c66ad2f0 4f544298e8222779 63aa1d09e8c12468 1a21cc2140297a14
DMxI5i6puI1gG7XI,78a49afe05e44ec3 6216986858c40658 e8c061d7f39eac1c c022e21bb4216eaf eb5d3cff8e67c540 cda1c339b9889818 c8fca9509763423f ef8f2ed6aefccf86 8d63cfae53414089 d2232a99f165e521 02c7d86697786c84 2b48cbd65aef54d1 a5c71962806a6694 691fe84057d921f0 a1a00ad74992ad02 558ca46387f6d3d7 699127e723842ce6 f6d39c6421be4624 3a369eb7bcaa7d17 47418930039ba7b9 f75d0179aecbf297 2ff9d5a1c8c589ed 1c94be9896d831cf 205cf93464740f92 33858abf9840dc33 8f729b2e0cf1d095 137cdf84921a28e0 b12f93f8e6de5d97 cae378d02888ebff 1177d2c48946e743 32c158480430e1ca 6b229146ca3f5596 d73b82d0d2653f8a 12cf371018d0567a a68729c2604cc3bb e2c601f812682521 3e7cd0cd2033f233 f46ae8683121a835 e34c7a810d8d26e8 011bc792464400f3 cd3f7c9821e7d1f3 cd6790274c9b0a44 837ae6cdc516f556 dcf5e985b305ddb7 8f36c9f4bd3130bb 9867e920d715b0bc 50f0ff5832f77ac1 9efb5728e440b236 a24d84db1c48f00d 34e31d46cdfca717
I90r8ekw5XCGaPdz,f5a1d9cc251b58ec 8f5fdd777156dd7e 53940227352649a1 9953656b75273644 234cf3a417bd64c2 752cc53d58342634 57335311368143d0 3bcb3236acb9dd1a f2e4687b228dbf22 82c68a69edfe22fd 3c47580490bd2bed 2f6b74cdc49e0d86 8def58672c1e5326 3e06341271b62d67 13f9f0476d3f3393 1078418c03260fbe de011e2c0f9e89aa 0776e624396c1b96 edb0e3a1781f4bd9 5644bf1d4fd669c9 0750a2369e0f5c11 f22bd49085319c4e 62003578b6158d9b 98784fa1b6aa8ad3 1cc4be678a77c8e3 0fc597e16be4a752 bdb4961d9fc74740 59af7af7137c5db8 05a8476f075f7cd2 fcf136aa12741f16 9dfd6d171f3b7272 03d79c5dab7ffcad cd7f194725b7e0f8 eafad3acaebc8122 3740c1c2c0084d10 0d14f79957ae18ec 59c3eec201cef36c 650bd8a9a9f2e23d b05cd0052c1dd1ae 85d5349faf8cdb36 8bd0cfe14671b73c 16ca68b8595d6193 b3024b29671da392 d498f9be8e0493b8 ed32457c809a5ef9 9cf9dada4cb20e1c add22e1fcaadccb9 2f1c15c9f2c5ae25 3dcd6014df80316d ed3b134fc0e87eb2
UJHtysDjRr5F9pnv,534d93c6c9ffee9d 0621373ae60b495c 994649374a2daacb 0612c32ae191c490 50a1ffd60c2eb355 d3d5f7be8c17b03a 6b2992019aec9310 bd270ad588127af3 97f7ef143a613810 17bfa6bdc6427b36 1ddcb4ad97ca8c80 b3ff0463aed9a3a4 f01229bcf724b724 95d37680b1d67b0f 16631b7ddb005424 65ef949ae0d00249 22fdca530383f8c1 21e28be0e0156f76 e121cea0e5ae0c75 364e1f98b6b7acc7 45a36ea35a829787 f79cb04e7a12a35d 3143ce0ce018273e 1fc8d6a935e2c79c 30128c12dd2496b7 7de85e2f9e012a03 bda9a2325143ee80 24bd7ec8f126b8f7 8d26f28b18068c36 f19fe218fb7ee5ca 2105b9ee192f53a5 6c7c20e55190c0da 7670e6356f3025e6 2a397d6ceab99d6d 26fafdc798b52549 89c857ebf88c47e4 f17561ceb8f36d19 641c5ce210f8f4e9 b8203e0d1a34a53c 4f5fc8aa34494076 afec11cca18438d4 8d0a4b17bf348703 b741367f1fe91f41 b26a3b17a45b1e95 1e0f52ce3bac1857 a3494ddea3800747 8d0ce8b62a59f298 f08b0a1ac4546d1d 3365adfd73823714 1d8de674fde7142f
wc3Try5CgNqVD5h5,dddc185ed446c4e9 3152ca30239d8127 35e772715ae38710 4a0c07bc2d4fc0cc b3dfea4d0516f9a1 3782bf4d27a08de9 986ce761d7a8c291 eadcca8596f71619 47bece48091c0561 d1d5d0baa5ee6689 7d26ba9a1fb1e27b 45fad35e2fe4dcbe 8a098449f97583e2 38712bd873a41dac 0276ca8a90e2a7fa 4f4733c6f11c1b9e a33b6ea23dc0ae57 51507aa650e05be0 30182d0a82888aa6 76b479483c31f9fa 2e048f38fab23ab8 490023c8376b5e57 990719b70aef16a2 cd96117e5e7098fc b1d0a4f864986edf 430c199ad2a6f9b3 018c44282614be8b c1b59a7540ecbe32 a5e1383371b13dbf 6d9f4c36d6e55276 7d5c90bf4b9f8c2a 6cda43d72f148120 b9e55c23fe2e993b be87ba4888f6d2d9 fc08ac9e431b6a52 5e96d22f437e6c8d 00a1204617efb13e cf1c82b73edc9e6d 3b99171e0ceb0f88 ff5d0f0f4e1aa498 f2be08e3ccd644f4 005a523a0efbc62b b64649fb40e20133 0d33a87cc8313072 ac67adb2c5ba078c 071f09e124068584 2d8865ed86e62d83 cebd1e21d79baa66 001581e2fff37e38 00e6a5554d593baa
ezkYdCKLEAmY6AQq,69426f1c3f0d26c2 7986707534e0b4fd ef0848f8d09ffa09 a47a834a6d056cfd 23f65998bcc4feb3 1507e4e95356968e a9a967cd68630019 e12ed476c2d1d888 7aab852ed01b293d 801fda675f37ee25 8ce5742ec72880b7 f52c13e9224318ea ccec308fca5998a0 0060422104b532d6 becb102fbdfd31b5 b28c2792489d6d28 956a8868d763b78a 6d3aa68400943e9b ea404f6fb1944c33 397fc76e5b661558 d14ac2ffcdc7b10c ab1548db6dbcd0c8 77211cc11d96b034 524a5e737f2a798b edc8333835aa8113 ae1d556ca0cd4a2d 7bf5a8eba77b3c59 86c6ec6cfefb277c be0cb8b593d672b4 984d468d95a5e4be 18295bb2e190dfb1 d29454430a606ffc d4ac4703d4cad037 a4ea9cbc7c2d305e 63cd7c300c8e6a64 3edfe05828a32bdb bc43c2b88084643c 89ecfb7cb8f1e2dc 4ef63668fd891209 41e3e0ef0263d780 924ceec22acbc5a7 84dae21c020d6e8e 3037ce18cb854d1c 57bb4a721e4f3920 3680157132d1a8fb d224112d8659e7a9 bf450eedbc25caf7 00b89ca57279837b ed6943fac5f83c1d cf2b2a46182307ae
rqR75HFZSam4ChoS,d65e09a63fd80c7c 013af795fdd2810d 5a4784907d682565 af47b6cae159698e 301092de45606707 aa9e61fa0aa268a6 40d5811a72bcd806 4233110479e6093c 71fa0f441a6da803 548c2b6b0b7f4259 9d7ef16c17e1d3e9 1228eae479468f3e adcdf8c51bbbcbfc 64cd8f1fa4ab1e49 2f351a8d8d660102 b56baeddd4110ff1 82bb8961e73fed6e 2e161fcd324752e1 94b6308d6e441814 d9f397bddc2559f3 79276ad841552330 56352a2edefc3b9e a88da7af159721a2 7c6264ff14823267 39d8e7a4fc90f390 ba7bb84eb6ddacad 88bf7cd82ff333ca b1c0c6a6c9781f29 8c3d2241ddeb4681 c63232fac26d7416 94795aff67e6c0a3 7f40a4c0e0b5d469 e329f23cee2f9e31 6a57f2db9d4e8bb7 36e91be0e7c5c934 8883ac66125558fe af38ea534de22b96 76136f81ada1b1bf b1312deb4d7d8e17 57de6bad97285aad b81696d3b667c8b7 1dafba10bcfd443a b3ccdf9c176edc26 ac57251705983862 d5c891f2235234c5 0b05023e298350e9 3f1546be7bee67bc 17882ac3f8545e97 102e508018857aab c93d96e56d2c846c
3YE7RIdtOi8G93qL,b71209f76c1254e9 87260c588cf06441 9f8283dc969ff5e6 70445c1f738b92b7 09eaa40b41efc16d 7572dbec4c90312a a515dc82dbc62ac5 3e8b3a2bad4b9513 18d8f90d4193d7a4 26711db07286743e 2f137b213d48b971 e70d24dc60d3a846 762e51d0222036a6 bea4471981c04ea0 c38fc818b64cc9d3 9906fc2ef78ae60a e43a00978019adb9 dd703426b9179257 c5a6c8726f603ec2 572ee3c34dca206b fadfcb01bb8805d2 af47306efbeb81a1 96d0caab94efb687 13813995ef10780b 03bf269d0275d6b9 7baec4cfeb278800 2107de46be131387 57aa09f2cd83fd92 5030ee1734a2f715 784b2c256bcf1d8e d296dd3f2f7b2e3b c287d322c2754ef8 bb871a0da3efeef6 bbbdc44566b197ff 34e0b61f36eeccd6 dd41dc3373b4e9a6 e397929f2503a63a 8a921785f574d748 9852877601dc2627 b1cd2da272d3418c 64a5725bd3df903e f5933cb8dbb29fa1 4b0baf4f7b3996d0 d2b4fa39ebdddfa5 676fb8eeed925241 7da099d56cbf5b05 263626f207e73bb6 771fbd75601f2dab 8322c12579d8c08f ce071e897cd1181f
PLmRM2FW43UI6sjO,cafb06389992d785 b46d0836204baed2 22ab6ebcf5150139 471d609acb852308 13443576fdb5f3cb 8b8971190715faf2 c11c2cca08e2dfd2 39d76ea5ae6f2345 866699c2f224845b acfd0356cb6d4e62 1ba15ed52af3cf66 f159d2062bc53131 a7f6c640715edbc0 9793256b3e92fb9b e0803457e29f22ad 7d570cba38a7936f b8caa33e2b35efb0 0f79435ba05f3fcd 0ed664867b3ec14a 70e0109e47c443fc 108c62732208bb56 188a4205656e6d84 a74b9d61322c7cd4 1ed2b6679f10fb8d 48228b17cd5cf540 41e3e0ef0263d780 2558f5d12bec08bc bd922a35b868e503 2696997adaca994d acc95b2198535b2a 58036f0d6ccf0cce 359211711523d9ea 42252cbf746d24b1 5ad43462ba008382 5e276c8d9677ff76 b7420410218a8944 ee5f761fb75a57f1 14d2bbaffed37362 9cb587345ba4bfb2 f7e6e3e3cba85511 6dda2c1237393c63 a37431d055e45a9d 9d9c4e09688a42a1 a2ff81bee434b898 e8486bae4820f436 a55aaf4cfb3ec88a 60d607dfe09997ff f0aa0f666406ccb7 d7681b65caa7db64 6bdd054bbf4bf8d8
iFSuskrwXXbb9sMr,da574f220ce98ad1 8c72f031cde3784b 8249b6cc40efeb52 cecb9c2990b67490 c8eb7fed647b1fce 7fd22e9b93a10674 959a18cf89b5b640 3b55d761d507da7e 83bf47b7d4fd1e03 f46fb3b1b04a66b9 859d1aaad12dd152 2457773703d68dca a234569df85d1162 a9840be7d8930cd1 82bdb96320b33095 5790781dc742ce2a a72f67e798b9a567 eadd24f35768c9b2 2d3267edb01bdb87 aefe55faed746945 db47820b98d9022f 2eb9296eca90b130 7bf306f4bafd2390 b20a94093928d1d4 0d8981bb86ec9a99 2e265c96afe78885 817361d434d8ddbd eb44f249c05c0262 d8e11672a3a3b1db 005a523a0efbc62b cb669db6489fe19c 3b370cc603f67947 7d0b1814e2954c87 90329ec310c8755a 974b459d83fc73c2 3f89b8062dc85f1c 284e00d57f3b9af6 5c3ee000a94c97a4 e84d19a8353b09db 9c754093420c9036 e1e0a413ae261e59 2d450ac328097254 e70405ce100405b6 91b91c72480612ad f687490eb8b38367 2653912d4b90796f 7a0b397de0bb0351 ee6ae05503353a2c 7fcec3ef61744151 27b1fb126a49d848
8I3T6HyQsdfJnD6Y,4175d4d1f119aea5 8c95a9bf1c991854 ff279cde91e84006 19a6f4dd976e16ca 2d3908bbcc98cb1f 3c435b5b4f5dac15 96acb066a5d0f7d6 cbfd86270435160c c56b6a4de80d2303 801e471c049d49db e97b135a56068e64 462ad4fc31766b32 aac2cd0bc808a96e 89a0e8e477b9d59a beaf0994148d8286 6be4cc1876aaf223 c934fd478782ae8e be78ca73eef044d7 826cbbe16d1afe99 0cc69eb4c79fd876 59c6d870505ef86b b3decbd7cab46fc8 fe36e7247a784424 0906bb0d27ce9aed 2013765d331f6952 ece9f857690eaa54 c063157730278827 8169b5aaf88fe4c5 eefeb11e9103d8b7 bd574d85a34ab708 02cc86917edb53c3 e7977a9d1c1ada32 dd01f22a9d87fb05 515fdbf9f7cf4dc1 e538b65afadd43d4 6fb8b175b8ed8eaa 3b46f7e269c5a78e e1c98162ad170806 ba68e692c79c7261 60d6a54c2e1aafeb 2eefd45827089f7e caad35472faf909f d8072f4432784de3 9df6e4b7eb044f31 5e8a718b6280add4 4f676532165066ac 3d9fe4c3b779bde3 0cb679ac916ed63e 98cbbfa001b67e90 5cb41d4028578a58
NjWdw4HSKj2LmpYH,cb29ed18dcc6e84f 778fdd7b216fd53f aafc2267e7af4e21 a5c6073e39b572eb af1aa5b23fcae8a5 4909f54bca37844c 12140521cf72661e bdce1fdcc3656b83 6cd35978b77a58e2 39611ce13f2d430a c4e237348ae5ae84 5d1dfb2269547a34 9642c5382451fb62 7a9c74e67389c544 fe23a404e486921d 83510b2d74a2519c 7f16208b66170b8a ed6e60886c4d4463 f69c96fff9564e3a 6be054942992f35b c487248066463c43 95a46dda52c828a2 54d9b3def4845e7e 5d871406c445fe69 ca215df67dee31a3 c2153ff9d8b1b394 fbcd43a5e991d40b e2a8f33bf0240cb9 a54cfc6bb4b30809 5bf0fb0a6c3a41d0 a43e7538f5c74fb1 2c0931f24862f1c2 de9affd2a14d3368 eb591be381085658 fa2cd3a086323b57 def1119aae764e03 10b2e8b9294f4460 fe73322e82751fe1 214cd97dd3c07c45 5949b359dc5fa21c 28347c8e79f8b4ed c3f23567bef83f27 ba4e0e0b1d2c3d13 e41f80ed8ae0ae5c 73afaac32fc6dfbf 008d52d3b786951e 596fba359e80969d 807547e74bf64d2b d8a1aff8919b70f2 ece7eaee273eab46
4XnzHXRUIOkjQkiC,ea23df3b92f7ccde 3397a2fe8597c9fe 3a51bec1b5528466 916ff83757d1a91d f75231026d694abe f42c7cfde0bca30c c0cef7cd4919b335 8c78aacdf06f191a 3eded25a35caf8c7 e370e8226d301ea4 9c2a2c2a53ded856 a199a1ca37c8ff57 ed85a5dee30d9e96 974e4a61eba729fd b3ca5e09095ade09 82f6a3e13d98fcda 6d887311ba1ab381 ffd9a90b9808f278 05bfb058c8e8bc64 cd0b94814adfe9a2 01762fdb4ac46472 6dd13624891974e4 0d1854618610b476 6f384c638099c3b5 441a460141ae1eff d0fd2667bcda149d f8b7611dddfa7fd9 4ad42be8eee29138 db2c775b24f8eb05 1cb1ccb445b9b5a2 8ad4e31142374fd4 d7d03330913ccb2b 9c726e7ec27d78c9 18e97d9dc9253248 c38b5f5765588387 33b9ff8d5b9f0901 d908bd7a29f9de36 85b5c0282c0d47be 9a1daa80b3f7d6c0 3249edac7c07065d d209308e9084b528 7abf0b4fe04cdc52 fdb2b1a27e36162f 2b98eb9c8d789e87 544ff1879d7bb931 ad8c03b9928e5055 b45b93432340da24 d21a8ae3559e770d 3642df0365f664b1 404464c2f8b93ebe
mr4dTFtmPpbGsnhq,ec7b9d289a181f3c e7dabd1de9d3990e b5121b12415c36df 4cb18cbeb5a52124 b5e4cb2983e2f4b2 d0d62183d33124be b5bf4fcb38751e14 56fe2ed347669b2b fce1ed050d490bba f0b9eeb1b0634f17 c67ce5d61ad3844d 076dc6d806cf932d ad7574aecaae3560 e8c646e068335ad6 75cc57fa426c53c0 bb9d2a9f7fdb33d9 bcc237c79e313521 bce6cd5c4867e5cb de46754931110abc 87fe8042438cc31b c0b877a99406f19b a43ec02d81d67c3e 1022f3290b9261cc 656975fb23a41652 cd92212b170ca313 07cf09565866859b 9dc1661f8bdc368d 8573dda80d0f51c3 e782fdd2a7778885 7b2ca0a07682aac0 f3aa39dffb69418d be4e6a68297ae931 66d8256cdffdcfd6 57be60ed13d7d387 94ab75d13952e68f 6d2ba881fca4fd0a e46ea6d101b3fb4c 190809249bc5ebb2 7558508f5c08eaf5 3634fcfb87bdce6f 94e8678d28dd8444 2bc3d9c8a675ea50 f5f19b66c7680c0c 305b8bc615f34894 78659a5709a5ab8c 89dd4ac56310c8f4 688cdae07a2703f3 b9510477a2d2e34b 75dbb950212b41f1 6de4927112b7b0c5
QXyD7fVQHmJYiYGd,a2723dd97fc1e6df d43e23867224dae1 7567702520d29690 8ad32b2876c17a28 887e659da5c0f36c 9946f9f4629bcd22 c3368fa69b7fce8d 38a273438e751148 ec781c7db25ff72b c1c55c2cea9d75e9 70ec4dd796d98761 6630afdf9d42f9cb 879d98daf9315d74 665afeb4c96dcc1b 57687a003d6ccf1a ce696c174b5facb5 e347221427e5b189 19bf12ee9dcd9f65 6274454189d4d40d 0fc74998728a2633 d84bfb2fce39b18c 5603c27af60e38c0 186560fbd61d8242 7c18532905d2d800 5ef4ff336a01d36d d4dd94196722231a 43602b0d386313a5 219e5fb3b0dd46a0 db3e2da67b54910a 3b6b70d89e5994fd 02635bbe1077a92c d3679cab4fbc4ac1 e0c274c187d95633 e767b4d47e8fb801 92532a868471cc86 90717e767698520e 724ea45119f00b56 fa09ce27a7626bbd e9818ffb0e624bd9 8a6329498ff292fd b4b3360640cb1fe0 8eba34f04a0b7573 1dbdbc92a4041a51 b2f6e936f2c54c33 5cd4b1d4d1e69598 043e26e162fa6c5c 8cfbb226ef0fdae7 a7ef1a3eb95985c6 38cc68503994d74e 9a3d7a7e9ac63288
BJwu1mmLNfbUbMyY,ff2446100e108cfd 7b145ca43dce0cf9 47e5ad00fb0a62fd 76a696182db0330e e141a6d75d434292 23a84527121effb0 a35d2f48af6064d1 c207e5cb4c692c67 e2d0780e94d5b5c4 7552684e6b97161b bc43c2b88084643c 6f53afec9f1e0ce4 887bc5a22812369d fc2cecafb7d978a9 cde269af7a4255dc 7690b4b073425b91 2d493a40f4da0a5d 18f3fe2ea8f39f92 9d43efddbc667f53 cdfec4a3d3389a13 d7adbd0f5b3b8c7a 77778ac0644ff4ca afe07ab607495e03 7fde87f3f3f131ff fba5e90d2ea31a55 bc09b5a89f48fd7e 3b81fd12a8eaded4 4de289402e27eff8 2cfc88703615f0ca b3f2067f768324ae b7d4257e75f1d6d0 eee3083a91fd55b7 ff919853dce88f04 3ce9d74a815f3e31 f995485dbc78f44e d215eac0a166c5ef fcafd1774247a330 628b866fee40cfd9 1bb3330e2b270aff eb82605a347763d6 f5d45001320ccf11 8944443cdd84f929 ae268b81560c3852 a94e953a3ad49007 eec1b1610028b7ba ddc5df8ac819145d b9d14743ba89a1a7 def3f8c31bc57aae c0f02acd0ecd203c 8cb2b0071c3cb0b8
9yqUC10izBrTtHYL,cc94d6001df03b7c 8c63ca14d22671b8 79aeaebc30997518 b0a5cb0b02da90fb 987bfe5cb3db6123 cf747369806227d7 cbda8ce42f6639f0 2800ddb0e5d0f72d eb08a2ed82d17cfc ff8a8e4974e830d2 6fbef1f0868a26a4 e47e1098a4957823 263d30719ab55ec5 29f57dec0aac5d91 9e7793f19bd5c7c2 dd36ff7afc2cc336 182facfacb00141c c1ff6c1718315245 d241c7edb11b503e 0aa4988f7527044f 1729a496053963e5 4a6efb3f7704d3cb 0904dcce0360d5b6 fe2b2d670e6e9787 e826d01d703f534a 2cf8ba0cf210fe9e 59ad84f75ee98b4c b351b2435b10dde2 6dc033ec4e02be61 410e52e0e7973583 b79e70f8cdea87d4 caf5cc6253566034 f950905e51ccf883 7f63e6add8f17821 f3ed8e9c41bb585d b179fd6934c2126c c848b52dc1484e3f b3c9f8811a747787 04d101c4bef6773d c2c689225c7c1d4e 6cbce9e9ea392a5e b54497fa4377cdaf d09026fca80a7397 3778db03740cb2c1 1ea5088c2ebb81ec c915bea9a36131d4 7f629cb35e8b09c9 4ffd88fedcbaac28 9296f317d6deb254 fde92869670f45b2
jhqvJdOYB0SP0KqJ,1381e4897b407260 4e9076b750fa01ef a40a512a2513420b 86fe940d184f120a a1ed632c68fa511c 07c7fd0bcd0830ed cfd81108582d0876 509a128c7628eead 75a68c6b4be24239 023325483bcacaab 1f6c685379754a99 282c2c4eb648595f 59f6870731d8f7e7 1e86258ed48db7ab 211d513e714763e9 687426795cb43677 e4e92380ea8f078a ccffecbb04c03dd3 39a5b91100ab300e 7141b45f84a5b9a7 33b2b630be76ebf2 f16438db992281fa 0d08db992145cc48 496b24feb31ad6b9 c5208b172f0b6ace 9a68383944d3fdac 54b1dfb3a6d8b11f 257504556c66c7c0 f98fab4f65931f96 bd695e09c37a729d 8f62560e12b98314 db0fb536cc6d9a81 82f926548c7954ca d8fc9aa53ec5b0fc 7bc567381c6f160c 3afd8fc1b8bb68d4 9b997b80a1ec5c44 6be79f396dec6552 ac6b380590fcd10c 5de36276595058eb 296c3e48f7a4c075 9b95cef595da5cf7 b83fe7155c83a82d e095a133d1dc7e69 b56d9b3ed76d4266 619e2174574230e3 40bca95a1fb879a9 656726508ce802ff ba733683d3e5c106 72207f0a5ce341fa
oafeqzOkRI9YVKur,d125aa22885d3b15 2692484a2f4a426a dd36ff7afc2cc336 e39917ebf3a91cac 9a406ee9fb37ea81 23c19a0ef0c109ba 5e3d57e9ff635b54 119a6ebceae84904 3cffe0224dfa09c5 00d80a5d80fefcc8 b3710b0e1a86b324 6dcbae153b1e7022 77bbc338373b4e19 2fbdc5bf098eb679 e1a55ad3ecc6cc4e 46b138db81480fe7 1cff8caf32243f4c f29eeaca9c6f16b1 ef9ad71813d6aefd a4339e92b6cc9085 80411bd7e7246dab 169ddd66f5ee5330 23be37caba71f02b 8d3b73e0686b83d1 7acf3f96b952b954 77a9da3e2cf332c7 66f4fb1cce864918 94b632da2512fb57 faca8b5d0cb2944b 53e8048713e26a6f 3e5c8613bf68d3d8 940c753ce47fac41 4ab10c46e7016b2e ec2c73863a556de1 2ae28de333b720da 5e7e7cfc502e3003 e7a3c6a37555c5f2 83a6c78e88027a27 c3aeedf54aef7430 c250cfc3f7bf29ab 6d6b80a38e9342c4 9bad6262befcd2bf c075d931e3f71b69 2d2fea6dce36a078 230d8cd244ed2b79 d6e3040f8f8781c6 86230862b9c37b1e c1ded0b082a35cbc de9b5a617b8450d0 901d09ae39e8ebeb
j5wgRbCsDVnyzcB2,d6b0f9b75560c91f 918a159cf095d901 e2bc807987cd11ac f7db305fb00b928b 65a15c18056cc39d 8f2dfddd566e6d0c ea30484bb0f1bbe8 732fc0209877cfae 1f01272f79d665eb 323bcf5795e648d1 92af18d0e1798d90 d9a64c0d5507b6d9 2c1915a7d5392332 1dfc12d7f1c5c665 9e6cbade4e5c99e9 d6ff593de53d291e fb233b57b9afca6b 90484bb6aa849f86 9dfd6d171f3b7272 282148e07e625fb3 fb0035d1689fff76 5a250dc85c39d03c 6a653efcc0da1f1b 05db97fa54beed9d 63fce1a525b62110 e0156ab42ecd8b90 341f51845cd0ba40 709c5db7c253587a f3319c593b0a0d2a 62e1aa6a6b9da3a1 431eb9bbe3b60dc1 d4c1e92f8244b9c5 2346f81fd5561fc4 e4705ce099f8e180 f8d619af881b65c5 17c23950d6de5b5a 627b9209621b9ec9 f6fe88f806f74942 afa109d06dfdbd0a 5bb50df78ff370a2 71eaf5d71aa1281d e2e720b6f4e5bb6c 2f6b74cdc49e0d86 264fe46e2ad8fe12 717373945f70a094 ed7d1ed0cdd6bc57 86b7937dfbca8270 029e3b212b3ea265 757c7de4c50df9ae 3d4a829b69916372
mPK4gSrAZj905p37,fcf628b58919f447 31486bd506a7e767 e884612a31df56df f8d916128c36aa47 9e0fab2ba9118c63 3101d07d3488b0e6 37a88c6ae398330b c8cbd9e0f83a4e21 19535312df5f6cae a0124eca89bad1a6 4f51467e5662bd37 d3e939956a033abf 4717364dcb9ef688 cee0e356fb20c447 3d297153cf417206 8ea5aee382a8f473 c22b471138947390 d5c532e75096a710 31461fa627b41b9b 074c01d907850f25 b973b6107b93cfdc a0509c6d4c8044b4 ec85e8116a9f8f01 3ac7c3b858583983 36bf5013a38ce20e 8c442e7c794e206c b79fae5cbc601550 f2bcb42d942319fb 1a634184d6ed4fad d646128a821a8f65 42d1a4eb32998455 9f73d88300f60d1a 026ce13d80e28e25 4d99454ee2c72928 bf310fde4b012713 38d12e9f2d2be063 0ec3412a5ca68393 e09c7a479a49a543 708ecb32ba882dfa e752b124649d2de7 9c7d2dd6a5a0ff1c ef20d8a32dc1fd7c e5546313e294a7de ecfa62954f0ed4f0 a4b8101059b0b785 9a0b4330ddebf5e0 fc36d8573a8313f8 345b34d485309beb 98b2a79325e3d534 d69e6716a86917c0
p4ngREU9heiKvIIn,2d3267edb01bdb87 da2e6461965d91aa 4c281a9c57b7c55e 71447548dade81f7 367b62e5f42821fd 08e483ceda254bac 0abc436b1b5e1e43 714b102d17b600c9 216cae65ffc2a24a d19c4433c44785f9 a0763fc955fbbcf7 9eea5c4466f4f6e0 30f4f134230c50d5 b5ecdaaff35f1dd0 7a0fe4c8c68eb54e 7c7e5a54dd6d334e 929d614f8c99064f c458cdb9bf81810c 6edcbcd8593429be acd4465e7bfea4ca d9c59d1da336f60a 0d10cc47699d0631 edd64a66ad3fd386 462fb4adfb3a0a3c 1be8cca09bb41b25 7bf306f4bafd2390 e16f893e5ef461a8 65296d8f6d703a7f 64f3f5b6cd442e07 b368bf9b35dfaba8 4398ea274370ab15 96cf9cdab2b907f1 77b61a8897e84aa1 f523191cc57aa77e c7d76aa344f4a9b8 b51aa545e0f0c499 d3bf9ffa5da265ea 069050d2acabcbe0 b0756d2d0e4f2812 cf3fdc90dfe9a62e f5752c9b70640f65 054460d4c51a5de9 fe80481159f99048 4592177a13d79d33 464f92a928bd737b f5c86defb6901d5d 35865a3a49b6d248 488e00af0599b923 493949251fd9c849 ac9aee62e5234ac4
